Price,Close,High,Low,Open,Volume
Ticker,^BSESN,^BSESN,^BSESN,^BSESN,^BSESN
Date,,,,,
2025-04-29,80288.3828125,80661.3125,80122.0234375,80396.921875,16200
2025-04-30,80242.2421875,80525.609375,79879.1484375,80370.796875,12200
2025-05-02,80501.9921875,81177.9296875,80168.59375,80300.1875,12700
2025-05-05,80796.84375,81049.03125,80657.7109375,80661.6171875,8800
2025-05-06,80641.0703125,80981.578125,80481.03125,80907.2421875,12500
2025-05-07,80746.78125,80844.6328125,79937.4765625,79948.796875,8800
2025-05-08,80334.8125,80927.9921875,79987.609375,80912.34375,10600
2025-05-09,79454.46875,80032.9296875,78968.34375,78968.34375,8800
2025-05-12,82429.8984375,82495.96875,80651.0703125,80803.796875,10700
2025-05-13,81148.21875,82572.8125,81043.6875,82249.6015625,16200
2025-05-14,81330.5625,81691.8671875,80910.03125,81278.4921875,15200
2025-05-15,82530.7421875,82718.140625,80762.15625,81354.4296875,12600
2025-05-16,82330.59375,82514.8125,82146.953125,82392.6328125,15300
2025-05-19,82059.421875,82424.1015625,81964.5703125,82354.921875,8100
2025-05-20,81186.4375,82250.421875,81153.703125,82116.171875,10500
2025-05-21,81596.6328125,82021.640625,81237.0625,81327.609375,5800
2025-05-22,80951.9921875,81323.2421875,80489.921875,81323.046875,10700
2025-05-23,81721.078125,81905.171875,80897.0,80897.0,12000
2025-05-26,82176.453125,82492.2421875,81867.2265625,81928.953125,10200
2025-05-27,81551.6328125,82410.5234375,81121.703125,82038.203125,20700
2025-05-28,81312.3203125,81613.359375,81244.0234375,81457.609375,24100
2025-05-29,81633.0234375,81816.890625,81106.9765625,81591.03125,6800
2025-05-30,81451.0078125,81698.2109375,81286.453125,81465.6875,12600
2025-06-02,81373.75,81474.2578125,80654.2578125,81214.421875,9900
2025-06-03,80737.5078125,81774.2265625,80575.09375,81492.5,32000
2025-06-04,80998.25,81087.2890625,80705.1796875,80777.6484375,7500
2025-06-05,81442.0390625,81911.1328125,80983.7265625,81196.078125,9800
2025-06-06,82188.9921875,82299.890625,81140.109375,81434.2421875,12400
2025-06-09,82445.2109375,82669.0,82369.2421875,82574.546875,11500
2025-06-10,82391.71875,82680.7890625,82240.3984375,82643.7265625,15100
2025-06-11,82515.140625,82783.5078125,82308.90625,82473.0234375,11300
2025-06-12,81691.9765625,82661.0390625,81523.15625,82571.671875,6000
2025-06-13,81118.6015625,81238.6796875,80354.59375,80427.8125,6600
2025-06-16,81796.1484375,81865.8203125,81012.3125,81034.453125,11400
2025-06-17,81583.296875,81890.1484375,81427.0078125,81869.46875,21500
2025-06-18,81444.65625,81858.96875,81237.0078125,81314.6171875,11300
2025-06-19,81361.8671875,81583.9375,81191.0390625,81403.9375,12500
2025-06-20,82408.171875,82494.4921875,81323.203125,81354.8515625,6700
2025-06-23,81896.7890625,82169.671875,81476.7578125,81704.0703125,8000
2025-06-24,82055.109375,83018.15625,81900.1171875,82534.609375,119300
2025-06-25,82755.5078125,82815.90625,82339.5703125,82448.796875,7500
2025-06-26,83755.8671875,83812.09375,82816.2578125,82882.921875,10500
2025-06-27,84058.8984375,84089.3515625,83645.40625,83774.453125,8600
2025-06-30,83606.4609375,84099.53125,83482.1328125,84027.328125,6200
2025-07-01,83697.2890625,83874.2890625,83572.5078125,83685.65625,19100
2025-07-02,83409.6875,83935.0078125,83150.7734375,83790.71875,10600
2025-07-03,83239.46875,83850.09375,83186.7421875,83540.7421875,9600
2025-07-04,83432.890625,83477.859375,83015.828125,83306.8125,8800
2025-07-07,83442.5,83516.8203125,83262.2265625,83398.078125,6200
2025-07-08,83712.5078125,83812.3125,83320.953125,83387.03125,15300
2025-07-09,83536.078125,83781.359375,83382.28125,83625.890625,7800
2025-07-10,83190.28125,83742.28125,83134.96875,83658.203125,7500
2025-07-11,82500.46875,83040.7421875,82442.25,82820.7578125,10700
2025-07-14,82253.4609375,82537.8671875,82010.3828125,82537.8671875,18100
2025-07-15,82570.90625,82743.6171875,82221.7421875,82233.15625,9900
2025-07-16,82634.4765625,82784.75,82342.9375,82534.65625,7600
2025-07-17,82259.2421875,82757.09375,82219.2734375,82753.53125,8800
2025-07-18,81757.7265625,82334.75,81608.1328125,82193.6171875,8300
2025-07-21,82200.34375,82274.03125,81518.65625,81918.53125,15300
2025-07-22,82186.8125,82538.171875,82110.6328125,82527.4296875,23900
2025-07-23,82726.640625,82786.4296875,82279.7265625,82451.8671875,10100
2025-07-24,82184.171875,82784.2421875,82047.21875,82779.953125,14000
2025-07-25,81463.09375,82069.5078125,81397.6875,82065.7578125,10000
2025-07-28,80891.0234375,81557.40625,80776.4375,81299.96875,5100
2025-07-29,81337.953125,81429.8828125,80575.453125,80620.25,12300
2025-07-30,81481.859375,81618.9609375,81187.0625,81594.5234375,7200
2025-07-31,81185.578125,81803.2734375,80695.1484375,80695.5,9700
2025-08-01,80599.90625,81317.5078125,80495.5703125,81074.40625,14700
2025-08-04,81018.71875,81093.1875,80500.5078125,80765.828125,9900
2025-08-05,80710.25,81010.4921875,80554.3984375,80946.4296875,10900
2025-08-06,80543.9921875,80834.4296875,80448.8203125,80694.9765625,5300
2025-08-07,80623.2578125,80737.546875,79811.2890625,80262.9765625,37500
2025-08-08,79857.7890625,80550.3984375,79775.84375,80478.0078125,23200
2025-08-11,80604.078125,80636.046875,79772.4609375,79885.359375,8600
2025-08-12,80235.59375,80997.671875,80164.359375,80508.5078125,10300
2025-08-13,80539.90625,80683.7421875,80319.0,80492.171875,12300
2025-08-14,80597.65625,80751.1796875,80489.859375,80625.28125,7200
2025-08-18,81273.75,81765.7734375,81202.421875,81315.7890625,19300
2025-08-19,81644.390625,81755.8828125,81315.4375,81319.109375,10900
2025-08-20,81857.84375,81985.6171875,81494.5,81671.46875,9400
2025-08-21,82000.7109375,82231.171875,81921.21875,82220.4609375,10100
2025-08-22,81306.8515625,81993.609375,81291.7734375,81951.4765625,6700
2025-08-25,81635.90625,81799.0625,81364.859375,81501.0625,9700
2025-08-26,80786.5390625,81450.28125,80685.9765625,81377.390625,20500
2025-08-28,80080.5703125,80775.7109375,80013.0234375,80754.65625,7800
2025-08-29,79809.6484375,80310.7421875,79741.7578125,80010.828125,12500
2025-09-01,80364.4921875,80406.84375,79818.3828125,79828.9921875,6000
2025-09-02,80157.8828125,80761.140625,80008.5,80520.09375,8200
2025-09-03,80567.7109375,80671.28125,80004.6015625,80295.9921875,17100
2025-09-04,80718.0078125,81456.671875,80608.9375,81456.671875,17000
2025-09-05,80710.7578125,81036.5625,80321.1875,81012.421875,8200
2025-09-08,80787.296875,81171.3828125,80733.0703125,80904.3984375,8700
2025-09-09,81101.3203125,81181.3671875,80927.96875,81129.6875,6300
2025-09-10,81425.1484375,81643.8828125,81235.421875,81504.359375,11800
2025-09-11,81548.7265625,81642.21875,81216.90625,81217.296875,13500
2025-09-12,81904.703125,81992.8515625,81641.3828125,81758.953125,11100
2025-09-15,81785.7421875,81998.5078125,81744.703125,81925.5078125,10500
2025-09-16,82380.6875,82443.4765625,81779.9375,81852.109375,8200
2025-09-17,82693.7109375,82741.953125,82490.46875,82506.3984375,14600
2025-09-18,83013.9609375,83141.2109375,82704.921875,83108.921875,14600
2025-09-19,82626.2265625,82978.6328125,82485.921875,82946.0390625,9700
2025-09-22,82159.96875,82583.15625,81997.2890625,82151.0703125,10300
2025-09-23,82102.1015625,82370.3828125,81776.53125,82147.3671875,9300
2025-09-24,81715.6328125,82045.46875,81607.84375,81917.6484375,15100
2025-09-25,81159.6796875,81840.7265625,81092.890625,81574.3125,14800
2025-09-26,80426.4609375,81033.09375,80332.40625,80956.0078125,10700
2025-09-29,80364.9375,80851.3828125,80248.84375,80588.7734375,8600
2025-09-30,80267.6171875,80677.8203125,80201.1484375,80541.7734375,7100
2025-10-01,80983.3125,81068.4296875,80159.8984375,80173.2421875,22300
2025-10-03,81207.171875,81251.9921875,80649.5703125,80684.140625,13600
2025-10-06,81790.1171875,81846.421875,81155.8828125,81274.7890625,8800
2025-10-07,81926.75,82309.5625,81787.4765625,81883.953125,13900
2025-10-08,81773.65625,82257.7421875,81646.078125,81899.5078125,15200
2025-10-09,82172.1015625,82247.7265625,81667.6796875,81900.0,23200
2025-10-10,82500.8203125,82654.109375,82072.9296875,82075.453125,13700
2025-10-13,82327.046875,82438.5,82043.140625,82049.15625,9000
2025-10-14,82029.9765625,82573.3671875,81781.6171875,82404.5390625,12600
2025-10-15,82605.4296875,82727.0234375,82084.3671875,82197.25,10600
2025-10-16,83467.65625,83615.4765625,82791.3515625,82794.7890625,27400
2025-10-17,83952.1875,84172.2421875,83206.078125,83331.78125,14300
2025-10-20,84363.3671875,84656.5625,84196.7890625,84269.296875,10900
2025-10-21,84426.34375,84665.4375,84286.3984375,84484.671875,3400
2025-10-23,84556.3984375,85290.0625,84445.25,85154.1484375,25700
2025-10-24,84211.8828125,84707.4375,83957.1484375,84667.2265625,13600
2025-10-27,84778.84375,84932.078125,84294.203125,84297.390625,12000
2025-10-28,84628.15625,84986.9375,84219.390625,84625.7109375,12900
2025-10-29,84997.1328125,85105.828125,84638.6796875,84663.6796875,13600
2025-10-30,84404.4609375,84906.953125,84312.6484375,84750.8984375,14200
2025-10-31,83938.7109375,84712.7890625,83905.65625,84379.7890625,13300
2025-11-03,83978.4921875,84127.0,83609.5390625,83835.1015625,1300
2025-11-04,83459.1484375,84068.0078125,83412.7734375,84000.640625,9500
2025-11-06,83311.0078125,83846.3515625,83237.6484375,83516.6875,17900
2025-11-07,83216.28125,83390.109375,82670.953125,83150.1484375,15900
2025-11-10,83535.3515625,83754.4921875,83197.671875,83198.203125,11900
2025-11-11,83871.3203125,83936.46875,83124.03125,83671.5234375,16500
2025-11-12,84466.5078125,84652.0078125,84166.75,84238.859375,9100
2025-11-13,84478.671875,84919.4296875,84253.046875,84525.890625,25600
2025-11-14,84562.78125,84697.8671875,84029.3203125,84060.140625,8800
2025-11-17,84950.953125,84988.09375,84581.078125,84700.5,10500
2025-11-18,84673.0234375,85042.40625,84558.359375,85042.3671875,10700
2025-11-19,85186.46875,85236.7734375,84525.9765625,84643.78125,8900
2025-11-20,85632.6796875,85801.703125,85201.21875,85470.921875,24300
2025-11-21,85231.921875,85609.3984375,85187.84375,85347.3984375,14200
2025-11-24,84900.7109375,85473.46875,84710.109375,85320.0390625,9600
2025-11-25,84587.0078125,85110.2421875,84536.7265625,85008.9296875,6200
2025-11-26,85609.5078125,85644.1875,84478.1328125,84503.4375,13800
2025-11-27,85720.3828125,86055.859375,85473.8515625,85745.046875,15800
2025-11-28,85706.671875,85969.890625,85577.8203125,85791.546875,6400
2025-12-01,85641.8984375,86159.0234375,85489.6484375,86065.921875,8500
2025-12-02,85138.2734375,85553.5078125,85053.0,85325.5078125,5800
2025-12-03,85106.8125,85269.6796875,84763.640625,85150.640625,17400
2025-12-04,85265.3203125,85487.2109375,84949.9765625,84987.5625,17900
2025-12-05,85712.3671875,85796.71875,85078.1171875,85125.4765625,7900
2025-12-08,85102.6875,85722.96875,84875.59375,85624.84375,10700
2025-12-09,84666.28125,84947.890625,84382.9609375,84742.8671875,8500
2025-12-10,84391.2734375,85020.34375,84313.6171875,84607.4921875,8800
2025-12-11,84818.1328125,84906.9296875,84150.1875,84456.75,15800
2025-12-12,85267.65625,85320.8203125,84956.7421875,85051.03125,8200
2025-12-15,85213.359375,85278.6328125,84840.3203125,84891.75,10600
2025-12-16,84679.859375,85059.9609375,84620.609375,85025.609375,9600
2025-12-17,84447.5078125,84889.453125,84415.9765625,84856.2578125,0
